20120305,0,59.6638,59.8818,58.0288,58.9404,1285219.257
20120306,0,57.6621,57.7711,56.8297,57.3549,1117379.601
20120307,0,57.1666,58.8314,56.7604,58.4648,1205295.309
20120308,0,59.2377,60.4466,58.4747,59.8521,905485.222
20120309,0,60.0007,61.6754,59.8818,60.2881,864176.679000002
20120312,0,60.3277,60.3277,58.3558,58.6729,708595.153000001
20120313,0,59.0692,59.8124,58.2864,59.5251,1100949.61
20120314,0,59.4557,59.4557,57.8801,58.2468,927045.929000002
20120315,0,58.2369,58.7026,57.0676,58.1179,1033446.111
20120316,0,58.3954,59.2377,58.3359,58.7323,976889.653000002
20120319,0,58.8512,59.1188,57.672,58.5936,1018243.386
20120320,0,57.9495,57.9594,56.6514,57.2756,1647730.091
20120321,0,56.6712,56.9982,55.5316,56.1658,1406650.807
20120322,0,55.7694,55.7694,53.738,54.2632,1907061.759
20120323,0,54.3029,55.383,54.0551,55.0461,981158.824000001
20120326,0,55.601,55.8091,54.283,54.4812,1495000.156
20120327,0,54.3128,54.8578,54.0056,54.0353,1576636.947
20120328,0,53.7777,54.1443,52.3012,52.648,1659438.212
20120329,0,52.2516,52.7471,51.2211,52.0138,1750569.882
20120330,0,52.2814,54.1344,51.9345,53.5101,1500446.786
20120402,0,53.5696,55.2343,53.4308,54.402,2083321.708
20120403,0,53.7579,54.9172,53.302,54.3425,2275385.199
20120404,0,53.4011,53.9461,52.6678,53.193,1346684.73
20120405,0,52.9057,54.501,52.7867,53.0444,1527548.856
20120409,0,52.9057,54.0452,52.1724,53.193,1677697.407
20120410,0,53.1138,53.4705,51.2013,51.5877,1536458.386
20120411,0,52.3507,52.9255,51.5382,51.7265,897492.819000003
20120412,0,51.7066,54.1542,51.667,53.8669,1236117.847
20120413,0,53.5398,53.5894,51.6769,51.7165,995214.491
20120416,0,52.0733,52.1922,50.6959,50.9634,976463.442000001
20120417,0,51.5778,52.9552,51.5481,52.0832,940327.546
20120418,0,51.667,52.9849,51.6274,51.9445,837606.587000001
20120419,0,52.0138,52.8561,51.4886,51.8751,974614.567000001
20120420,0,52.2715,52.9156,50.9436,51.0229,1585117.795
20120423,0,50.2698,51.5184,49.6752,51.4688,1499754.604
20120424,0,51.5679,52.8264,51.0923,52.2913,1263324.551
20120425,0,52.975,54.2335,52.6976,54.2335,1981215
20120426,0,52.3408,53.1138,51.3598,52.3408,3483639
20120427,0,52.2516,52.2516,50.2103,50.5472,1638999.01
20120430,0,50.4085,51.2112,49.8338,50.8544,1390268.32
20120501,0,50.7752,52.0832,50.0617,51.2904,1556906.838
20120502,0,50.8148,51.1121,50.032,50.2896,1123012.698
20120503,0,50.3193,50.3788,48.6447,48.714,1542655.762
20120504,0,48.1294,48.1492,46.4943,47.079,1901364.592
20120507,0,46.8709,47.5745,45.8998,47.2177,1630682.293
20120508,0,46.643,47.2574,45.3151,47.2375,1756915.348
20120509,0,46.1872,47.1087,45.6223,46.5241,1659316.028
20120510,0,47.1285,47.9015,45.8403,45.9394,2531919.135
20120511,0,45.5821,46.644,45.0661,45.592,1480941.978
20120514,0,44.937,45.2844,44.5897,44.6294,1564429.532
20120515,0,44.7584,45.0264,43.4087,43.5576,1762721.438
20120516,0,43.4186,44.8378,43.0117,43.0613,1737758.101
20120517,0,43.3988,44.4805,42.982,43.2598,2007375.222
